0;39;12;80;5;1;1;1
0;23;62;28;8;37;2;4;4;2
0;29;40;32;11;2;10;8;6;1;2;2
0;57;26;35;8;13;5;10
0;63;54;15;24;4;1;1;3;1;1;1
0;45;39;11;29;8;8;5
0;1;18;28;33;23;2;6;3;5
0;47;29;39;4;2;6;12;5;1
0;25;31;38;8;5;8;1;10;4;2;1;1;1
0;26;34;19;26;22;5;9;1;17;2;1
0;45;35;49;8;3;4;1
0;47;33;7;4;6;15;11
0;4;41;19;18;2;27;2;3;5;3;1
0;69;30;10;34;14;3;4;7;1
0;62;32;17;10;8;2;33;5;2
0;44;33;8;22;3;9;5;15;1;1;1
0;8;15;44;11;28;7;4;1;4;4;1
0;97;8;62;16;4;5;3
0;22;52;5;44;24;20;1;3;1
0;28;30;14;29;11;6;7
0;68;22;6;3;22;1;2;3;1;2;1
0;21;29;21;4;23;19;2
0;47;10;37;36;6;5;2;3;3
0;20;24;42;21;4;1;11;1;1
0;51;24;9;22;6;5;2
0;59;35;2;12;17;2;8;1;1
0;43;14;8;25;4;2;6
0;9;72;22;1;3;1;1
0;52;22;63;9;6;2;1;2;1
0;83;27;21;10;19;13;7
0;29;27;36;24;5;3;4;1;2;1;1
0;26;18;20;24;20;7;8
0;36;28;51;8;5;12;2;1;1
0;75;58;1;5;10;3;11;2;7;3;3;2;1
0;84;26;53;12;2;2;5
0;67;25;22;42;1;1;1;5;2
0;58;19;28;7;17;6;6
0;26;18;30;28;2;9;14;3;3;4;1
0;14;56;21;6;2;8;6
0;85;45;41;2;8;3;1;1;1
0;63;24;4;12;25;8;9
0;35;12;57;16;8;4;3
0;41;70;1;6;3;2;12
0;26;13;8;66;9;3;6;3;2;1;1
0;56;24;35;19;6;7;5;8;1;1;1
0;47;69;8;16;2;4;1
0;64;4;35;51;10;4;1;2;2;1;1
0;44;13;14;26;3;9;3
0;1;67;3;20;1;3;3;3;2;1;1
0;22;65;6;35;8;6;1;9;8;10;2
0;77;6;1;12;8;1;1
0;48;17;4;52;7;12;5
0;75;10;9;8;7;3;3;2;1
0;37;67;17;8;2;5;1
0;45;42;17;8;11;16;3;1;2
0;54;15;29;4;2;3;8;1;1
0;55;13;1;22;22;21;15;2;4;2;1
0;34;27;38;1;2;11;9;2;2;1;2;1;1
0;54;66;1;6;11;4;3;2;6
0;71;2;2;10;7;4;1
0;36;5;76;5;7;1;7;1;3
0;26;46;52;7;5;3;7
0;61;5;50;5;24;9;3
0;6;65;19;3;8;1;1;3;1
0;53;29;21;9;31;4;3
0;46;30;44;2;4;3;1
0;23;19;41;5;36;7;5;2;2
0;84;15;8;3;2;1;1
0;7;52;5;8;22;3;9
0;14;48;23;36;8;4;1;2;1
0;40;28;28;12;3;5;20
0;39;37;27;5;16;6;5;4;3
0;63;24;31;4;5;19;2;4;1;1;2
0;39;49;6;5;29;3;5;3;12;5;4
0;27;12;7;8;46;3;4
0;4;16;1;27;32;5;1;11;8
0;66;30;42;12;6;1;4
0;29;6;18;35;3;13;7;3;4;1;1;4;2
0;57;37;52;5;3;1;1
0;52;1;29;9;11;7;8;9;4
0;31;66;31;1;6;4;2;4;2;12;2
0;1;32;10;21;5;8;15
0;16;49;47;9;4;19;5
0;58;40;16;16;10;9;3;1;3
0;32;22;12;32;4;11;4;1;5
0;15;29;23;14;35;6;2;7;7
0;3;16;59;10;9;2;1
0;94;7;10;24;31;5;22
0;58;47;19;21;4;3;4;2;2
0;50;20;28;11;1;10;18;3;2
0;70;52;9;20;3;1;5
0;61;56;4;4;3;6;5;6;11
0;34;58;18;10;23;7;6
0;17;73;16;8;2;4;14;1;3;2;1
0;30;3;29;40;3;2;9
0;42;76;2;5;5;2;1;3;8
0;71;9;19;2;54;5;11
0;70;13;32;39;9;3;4
0;1;12;49;8;3;20;8;4;2
0;59;30;35;10;21;4;6;1;1;1;2
0;70;62;15;6;6;11;1;1;2
0;41;81;5;5;1;1;4;3;2
0;32;48;61;14;3;10;8;3;1;1;1;1;1
0;60;5;31;24;7;7;2;17;10
0;5;34;24;22;9;1;9;1;1
0;12;51;29;5;4;1;9
0;53;47;1;2;13;8;5;13;12
0;67;32;2;34;15;3;11;2;1
0;21;25;18;18;8;15;7
0;39;39;27;8;2;16;9;3;2
0;38;60;6;22;3;3;1;3;2;5;2
0;35;50;3;8;1;32;8;4;2;5;2;1;1
0;28;24;56;4;10;7;5;1;1;1;1
0;32;9;11;32;3;31;3;7;3
0;10;53;33;6;8;35;9;1;1;3;2;3;1
0;44;6;7;69;4;4;9;7;1;2;1
0;29;16;4;29;20;13;1
0;65;26;5;4;1;2;2
0;31;34;19;23;5;23;14;2;3
0;29;24;31;3;5;17;20
0;11;11;30;49;4;4;2;2;2
0;13;13;32;12;16;17;6
0;5;1;7;28;22;7;2;30;2;3;1
0;32;48;22;36;1;4;1;5;4;1;1
0;48;40;29;3;23;3;2
0;88;78;13;5;1;2;1
0;28;23;37;15;3;26;3;1;1;3;1
0;65;18;17;21;19;1;6;17;1
0;45;7;84;2;3;1;3
0;56;24;77;3;9;1;3;2;5
0;24;42;11;26;22;5;4;1;1;1;1
0;46;64;17;13;2;3;8;1;3
0;9;52;23;5;19;9;9;3;3
0;21;56;15;4;15;1;1;2;1
0;66;20;27;9;8;11;3;2;1
0;42;17;8;48;8;13;1;4;1
